2020-09-07 19:50:49.983852: LOGGING STARTED
-1.48,7.58,5.90
-1.60,7.61,5.92
-1.32,7.57,6.04
-1.20,7.47,6.19
-1.30,7.46,6.36
-1.36,7.27,6.29
-1.42,7.43,6.38
-1.19,7.32,6.37
-1.10,7.35,6.41
-1.14,7.31,6.33
-1.22,7.33,6.39
-1.31,7.08,6.69
-1.42,6.95,6.75
-1.44,7.05,6.61
-1.51,6.81,6.98
-1.28,7.41,6.26
-1.05,7.60,6.03
-1.13,8.15,5.46
-1.14,8.01,5.55
-1.29,7.77,5.77
-1.26,7.63,6.03
-1.09,7.58,6.04
-0.92,7.57,6.20
-0.75,7.55,6.07
-0.97,7.55,6.24
-1.21,7.48,6.15
-1.31,7.47,6.18
-1.40,7.50,6.10
-1.60,7.53,6.09
-1.41,7.51,6.12
-1.37,7.48,6.12
-1.25,7.52,6.25
-1.28,7.56,5.98
-1.04,7.67,6.15
-0.91,7.57,5.94
-0.90,7.69,5.99
-0.96,7.71,6.00
-1.22,7.51,6.13
-1.32,7.35,6.36
-1.12,7.31,6.40
-1.15,7.36,6.35
-1.08,7.48,6.16
-1.18,7.41,6.35
-1.15,7.29,6.40
-1.27,7.11,6.59
-1.18,6.84,6.96
-1.38,6.79,6.95
-1.72,6.88,6.85
-1.59,6.76,6.94
-1.49,6.85,6.92
-1.49,7.22,6.47
-1.41,7.43,6.27
-1.43,7.68,5.86
-1.44,7.88,5.66
-1.51,7.79,5.78
-1.73,7.83,5.70
-1.62,7.95,5.52
-1.14,7.86,5.81
-0.91,7.64,6.04
-1.09,7.47,6.23
-0.88,7.38,6.28
-0.65,7.47,6.31
-0.70,7.51,6.30
-1.04,7.55,6.19
-1.11,7.51,6.16
-1.00,7.44,6.12
-0.98,7.37,6.43
-1.09,7.43,6.28
-1.22,7.46,6.25
-1.15,7.42,6.24
-1.14,7.33,6.26
-1.13,7.27,6.34
-1.06,7.36,6.43
-1.15,7.34,6.34
-1.18,7.36,6.41
-1.29,6.95,6.76
-1.55,6.94,6.78
-2.17,6.59,7.08
-2.68,6.84,6.66
-2.68,7.02,6.50
-1.81,7.18,6.47
-1.50,7.41,6.32
-1.14,7.47,6.20
-0.96,7.62,6.12
-0.98,7.58,6.01
-0.98,7.57,6.04
-1.15,7.48,6.22
-1.06,7.54,6.16
-0.96,7.47,6.24
-1.01,7.47,6.20
-1.00,7.51,6.28
-1.10,7.48,6.14
-0.88,7.48,6.21
-0.93,7.57,6.19
-0.99,7.54,6.07
-0.95,7.55,6.18
-1.05,7.41,6.36
-1.02,7.22,6.47
-1.46,7.28,6.30
-1.77,7.30,6.45
-2.03,7.25,6.24
-1.96,7.21,6.29
-1.86,7.30,6.30
-1.56,7.40,6.25
-1.43,7.51,6.16
-1.01,7.52,6.27
-1.08,7.56,6.16
-0.81,7.66,5.97
-0.68,7.61,5.99
-0.75,7.55,6.29
-1.11,7.60,6.41
-1.20,7.40,5.97
-0.81,6.60,7.27
-0.87,6.93,6.85
-0.67,7.46,6.31
-0.69,7.46,6.30
-0.64,7.44,6.32
-0.66,7.45,6.31
-0.65,7.45,6.31
-0.63,7.44,6.32
-0.65,7.44,6.31
-0.65,7.45,6.31
-0.63,7.44,6.31
-0.64,7.45,6.31
-0.63,7.45,6.31
-0.63,7.88,5.80
-0.72,7.77,5.94
-0.71,7.46,6.29
-0.84,7.41,6.33
-1.06,6.99,6.80
-0.88,7.42,6.31
-0.97,7.39,6.33
-1.20,7.20,6.53
-0.83,7.33,6.46
-0.68,7.27,6.49
-0.65,7.37,6.46
-0.22,7.69,6.12
-0.90,7.31,6.42
-1.04,7.71,5.94
-1.12,6.78,7.04
-0.96,7.27,6.47
-1.06,7.13,6.63
-1.28,6.99,6.76
-0.91,7.33,6.47
-0.95,7.16,6.60
-0.97,7.24,6.52
-1.16,7.27,6.61
-0.94,7.26,6.30
-0.88,7.62,6.08
-0.92,7.57,6.13
-1.02,7.36,6.37
-1.01,7.40,6.33
-1.00,7.39,6.34
-1.00,7.39,6.34
-1.00,7.39,6.33
-1.01,7.39,6.33
-1.01,7.39,6.34
